[7.5174061e-11 1.2093131e-13 2.1911371e-13 4.0405399e-09 3.7953696e-15
 9.5393346e-12 3.6134931e-08 9.9973255e-01 1.6335410e-09 5.7846076e-12
 2.5794815e-04 3.1222167e-12 4.3077816e-13 5.4104146e-07 9.7480973e-12
 2.7985918e-09 1.8183287e-10 1.2127360e-06 1.6272279e-13 2.0995494e-09
 1.4333150e-07 2.7132513e-11 1.1451859e-06 4.2255756e-12 3.8090218e-13
 3.1562056e-06 4.6671337e-13 2.7523088e-06 1.9960085e-09 4.0830250e-09
 4.8974209e-07 1.0265018e-08 1.9224561e-12 2.3222521e-13 2.1158156e-12
 2.2489035e-09 2.2289361e-08 2.1050579e-10]
[6.4063736e-04 1.2433000e-12 6.0735461e-13 2.3950514e-07 2.5582145e-12
 8.8186758e-12 2.0263316e-03 7.7265622e-06 2.8744356e-08 1.8781755e-14
 1.7152462e-07 1.1906838e-08 1.0779124e-06 7.7382702e-01 2.3833798e-02
 6.9525704e-04 1.9583471e-17 9.2917520e-07 2.1361109e-12 2.2603185e-03
 1.9584285e-01 5.6193467e-11 7.0294950e-06 1.2259708e-08 6.5141864e-13
 2.8314011e-07 1.3768557e-07 2.3504703e-05 7.2354235e-04 1.5039552e-05
 9.5400467e-12 1.1725460e-06 2.5574769e-09 4.1206764e-15 1.8144274e-07
 1.7599353e-11 5.0874350e-11 9.2800095e-05]
 2.94773236e-05 2.89586251e-06 2.28042827e-05 2.84199195e-04
 4.99346697e-06 3.02010756e-02 1.83302851e-04 9.66625690e-01
 4.01719386e-04 2.23175084e-05]
[2.21518391e-07 8.63954881e-08 1.58680962e-06 2.09427017e-05
 3.86783199e-07 9.98244286e-01 1.07736042e-07 8.88827500e-09
 1.68028521e-07 1.73384118e-09 6.44884646e-10 1.93143883e-08
 1.86092711e-06 2.73059641e-07 9.27271842e-08 1.17818825e-04
 1.48163060e-09 1.94508812e-06 6.91661035e-06 1.45066762e-03
 6.13488288e-11 6.64401227e-08 3.17894433e-07 2.04006737e-05
 3.10445721e-05 2.72456327e-06 1.63834011e-05 4.98368900e-05
 9.38035853e-08 4.33475833e-09 2.43116283e-08 1.03103446e-06
 3.19864114e-07 2.22550653e-07 2.91417691e-05 4.73495987e-07
 1.65654754e-07 3.53240807e-07]
[3.4262175e-07 8.3416347e-12 5.3651611e-10 2.7578702e-09 2.3804321e-09
 6.0083960e-07 9.8713548e-10 6.7163536e-10 3.2780416e-15 2.5404940e-17
 2.9621830e-14 1.7817577e-02 4.2184315e-06 2.7885413e-05 6.0004199e-01
 1.3718641e-06 1.7432835e-12 1.2208565e-07 5.3621697e-08 1.1357469e-04
 6.3221994e-10 4.2915158e-06 6.5574677e-06 3.8194424e-01 6.9458757e-08
 8.8011043e-11 3.2739106e-08 3.6112843e-07 3.2752774e-05 6.3535115e-09
 5.6993394e-12 4.6181499e-09 1.7344418e-06 3.4571440e-10 1.2928560e-06
 4.8778936e-10 1.7925161e-07 7.5826222e-07]
[2.6291782e-06 1.1061532e-10 1.7786351e-11 6.5196820e-10 4.4007127e-05
 1.0782820e-08 2.8703025e-07 1.2457327e-10 2.8865372e-14 2.2672121e-18
 7.3911244e-13 6.2370638e-04 1.0025933e-07 2.2360389e-04 8.1119007e-01
 1.7159072e-08 9.5408437e-10 1.5110889e-08 8.6567370e-06 2.4534020e-04
 1.7344218e-09 4.9675182e-05 9.3074812e-07 1.8691511e-01 1.6679845e-08
 1.0834457e-09 6.7854188e-08 8.6597169e-08 2.3793113e-04 4.7618687e-05
 2.9163703e-11 2.7429866e-07 2.2471444e-04 8.1530658e-09 4.0883286e-05
 4.9547339e-07 1.3972359e-04 4.0156492e-06]
[3.33751668e-05 8.74282523e-06 7.25345126e-06 2.05455843e-04
 8.69135559e-01 5.85499438e-05 2.64196860e-05 9.04265107e-08
 8.46514039e-11 1.46363492e-15 2.54524873e-10 1.64677988e-06
 5.60139324e-06 5.83385554e-06 5.27366228e-06 1.30009184e-07
 6.70839029e-08 1.13247015e-05 2.62334424e-07 2.53572507e-04
 6.54253407e-09 2.23921663e-08 1.84541801e-04 2.61536456e-06
 2.26203989e-09 1.40388895e-10 4.72239350e-07 6.31495936e-07
 1.65730962e-09 3.78755551e-08 1.12937082e-08 2.87864225e-07
 3.92858237e-02 2.51499889e-03 8.70862156e-02 1.10990077e-04
 1.00297148e-05 1.04418420e-03]
[1.6251112e-08 6.7509466e-12 1.2079134e-07 2.0822739e-09 2.9972625e-07
 8.4706239e-02 9.1136890e-06 9.5027319e-11 1.6137388e-11 5.3626152e-17
 6.4778925e-14 2.6425923e-10 4.1474317e-07 7.1768735e-10 3.8212615e-06
 3.9274048e-02 1.4430669e-13 2.5470740e-07 8.7364560e-01 2.1398255e-05
 4.3557137e-12 1.1152953e-04 9.5978648e-05 2.0592960e-03 2.2275739e-05
 5.1829248e-09 2.0813886e-05 1.7400374e-05 3.0680785e-06 4.6044888e-06
 4.2596551e-11 7.4472689e-10 2.6135831e-07 7.2209673e-07 2.0088250e-07
 1.5668387e-08 2.3186055e-06 7.5533805e-08]
[1.7944767e-09 4.6328742e-06 9.9998403e-01 1.6683475e-09 2.5634522e-06
 8.1839098e-06 2.9617890e-08 5.6337775e-11 6.3304600e-14 1.2080661e-16
 5.4794792e-13 7.3543234e-11 6.3643508e-09 3.7362027e-13 4.6461823e-12
 2.1622575e-13 5.2887909e-11 5.7601257e-10 8.0880224e-12 1.4465075e-10
 2.9656484e-09 4.0972012e-08 6.4973236e-08 1.2167549e-11 9.9488418e-11
 6.7241155e-14 6.5438438e-10 5.6707719e-09 5.1148166e-09 1.0777910e-09
 8.8291516e-13 1.1081058e-09 5.0575777e-10 9.6754086e-08 2.0544759e-07
 2.4584692e-12 1.2692046e-09 3.2054821e-12]
[8.98327635e-05 6.84556086e-04 3.48455156e-03 4.34055552e-02
 2.60974892e-04 4.77043400e-03 1.15109971e-02 1.89275179e-05
 1.55030386e-06 1.11593408e-06 3.06047036e-06 6.42183022e-06
 1.02300413e-01 2.84645012e-05 1.88092035e-05 2.71725712e-05
 1.83208471e-08 1.71661284e-03 3.94166335e-02 6.45749038e-04
 1.34307295e-04 2.72269943e-03 7.12420344e-01 1.52914319e-04
 1.67847350e-02 2.11794249e-05 3.29857618e-02 4.69559745e-04
 1.55179873e-02 1.08980248e-03 2.55625084e-04 5.52111997e-05
 1.63970701e-03 1.15436465e-04 5.38294669e-03 3.44175055e-06
 1.84562674e-03 1.08643080e-05]
[5.0838462e-09 7.4313117e-10 9.0695264e-12 7.3326512e-11 3.5826200e-09
 1.3009848e-11 5.1331704e-12 9.1709684e-10 1.4136646e-17 5.9838740e-24
 1.1870167e-14 9.9993777e-01 8.3941031e-12 1.6820053e-06 5.5568995e-05
 3.2444035e-16 3.6492956e-10 2.0427817e-11 1.2771422e-13 6.6901428e-08
 2.6080826e-07 9.3422936e-10 1.2367531e-10 3.1565431e-08 9.7662911e-12
 2.5623370e-13 2.1493522e-14 2.5595787e-08 2.8664664e-08 1.7322973e-08
 3.8430897e-10 7.7224349e-10 5.5027018e-11 2.4543463e-11 3.6811986e-08
 2.4369379e-07 4.2548627e-06 2.7649630e-12]
[1.9165213e-03 7.6900580e-04 8.1429433e-04 1.4011223e-04 4.1688905e-05
 2.1320791e-05 3.0000569e-05 7.0409794e-07 1.3517996e-07 1.4867517e-12
 3.2703150e-07 7.4775988e-04 6.3521077e-07 2.0046037e-04 7.0693024e-04
 1.0470514e-05 3.4272998e-07 2.0233851e-02 4.4618097e-01 3.7866399e-02
 6.8511002e-07 2.4142279e-05 1.0953746e-01 8.6190097e-02 1.9668195e-04
 1.0133978e-05 5.5411442e-06 5.3044042e-04 9.2145011e-02 1.7874449e-01
 2.6249392e-05 7.4585190e-04 1.0843039e-03 1.2019350e-02 5.9708455e-05
 6.1101961e-04 7.9882443e-03 3.9873130e-04]
[1.10710729e-09 5.11845599e-07 8.97393358e-12 3.19055776e-04
 3.79474727e-08 3.57025380e-18 1.49380845e-08 4.56375091e-07
 1.05150211e-09 2.87480785e-16 1.07576065e-01 2.16366615e-07
 1.65773807e-13 8.32677033e-05 5.05543732e-11 9.65109737e-17
 2.31135445e-07 8.56247962e-01 3.61543070e-16 4.11185792e-05
 5.43937378e-04 1.07397150e-15 1.40497768e-05 3.39930098e-15
 1.11654757e-14 7.25742382e-08 3.38346972e-13 1.57992925e-08
 7.65640991e-08 1.96072433e-04 5.89457195e-05 3.40462141e-02
 8.68229778e-04 6.33671746e-08 2.88698686e-07 3.08969516e-06
 2.35638762e-08 2.49604587e-10]
[4.7000648e-07 3.8083745e-05 8.4963308e-09 4.7991773e-07 2.2062042e-07
 4.8916257e-07 3.5690588e-09 8.4336469e-05 8.7030145e-08 1.1485890e-12
 2.9646586e-05 1.7932165e-06 1.0336365e-11 2.4990868e-07 2.1739957e-09
 3.7285727e-10 4.8444769e-03 3.3558772e-06 1.0075517e-10 2.6469983e-05
 3.3470910e-06 8.4974170e-07 8.5515851e-05 9.8526790e-08 2.0562190e-08
 1.8075101e-04 1.5984791e-09 1.8726527e-05 1.6660348e-04 2.5968074e-03
 1.3044056e-01 2.9686323e-04 7.2913870e-05 5.3530227e-04 2.8676557e-05
 7.1402061e-01 1.4652015e-01 2.1354704e-06]
[5.6502292e-10 8.7333973e-08 1.7567462e-08 1.0450061e-06 1.1187540e-11
 1.5552252e-11 5.5516129e-08 2.5019647e-06 3.7889123e-08 5.5038658e-18
 4.1772883e-09 9.1558988e-10 3.8879831e-13 6.0863985e-09 9.4999802e-15
 3.3253171e-15 2.0399037e-11 3.2376017e-09 9.7065216e-13 2.2934719e-08
 3.4506147e-04 4.7666787e-11 4.9729231e-08 9.6165880e-14 4.7502311e-08
 2.1537934e-09 3.1259509e-11 3.6350155e-08 7.8835473e-07 9.3303822e-07
 9.9919194e-01 1.5555769e-07 8.2728335e-10 4.5001485e-08 3.8607396e-08
 4.5404377e-08 4.5721236e-04 7.9829272e-15]
[1.4282457e-05 9.3265340e-10 6.8471927e-06 7.3625951e-04 2.3035409e-09
 2.2553937e-07 1.5942526e-06 1.8045144e-09 9.0023975e-15 2.1885122e-16
 1.3412140e-12 1.6134697e-06 5.6055892e-04 4.0989583e-03 3.8364524e-01
 6.7683117e-04 3.4844867e-17 5.2407631e-05 2.9096809e-05 9.3812365e-03
 3.9915165e-05 8.3179430e-06 3.2992158e-04 4.4705552e-01 4.3207989e-11
 2.0712331e-11 1.5053105e-01 9.8274252e-04 1.5582638e-04 1.2884096e-06
 6.7345154e-15 1.0510358e-08 3.3468839e-10 5.7791198e-12 2.8014155e-08
 2.4132055e-13 1.1820145e-10 1.6902417e-03]
[4.94195865e-06 3.69463596e-05 1.07938642e-04 2.55088071e-05
 1.13440710e-05 7.80001574e-09 3.00976651e-04 1.38267951e-05
 6.24514129e-08 7.50670329e-15 7.81855306e-07 2.19192300e-02
 6.02205637e-06 2.30755052e-03 1.18250474e-02 1.18444845e-07
 1.69070816e-07 2.07405701e-05 2.18234069e-04 2.10073799e-01
 7.23352879e-02 3.80255602e-04 1.85428485e-01 8.61401059e-05
 4.45404905e-04 7.01731778e-06 5.55010138e-06 3.10059302e-02
 8.95520300e-02 3.72713089e-01 5.07163861e-07 9.24250693e-04
 2.15951309e-06 3.59087244e-06 1.12823363e-05 1.53918427e-05
 2.10159676e-04 1.75659011e-07]
[1.16025876e-04 4.77547204e-04 2.36018222e-05 4.01087846e-07
 5.55340783e-04 1.15198454e-05 2.59951685e-06 7.01280078e-06
 3.33107364e-09 3.02586379e-13 1.88846627e-07 1.72790617e-03
 9.03865001e-08 1.68263068e-06 1.43890447e-05 1.58933460e-06
 3.59857571e-04 6.27796326e-05 1.01821016e-07 4.47471952e-03
 2.72325337e-07 9.55467403e-05 3.01676220e-04 6.30570357e-05
 1.61705189e-04 3.88690642e-05 5.35981883e-07 2.17344263e-04
 8.48403797e-02 1.52895488e-02 1.22592159e-04 1.80510571e-03
 2.83696310e-04 2.21268404e-02 2.10493221e-04 7.89162219e-01
 7.71907493e-02 2.52009573e-04]
[1.1169869e-08 3.4544232e-08 8.9686703e-09 1.2966719e-06 2.6984168e-08
 1.2758507e-08 3.9246668e-09 2.3566380e-03 1.4145881e-09 6.5134584e-14
 4.2093245e-04 4.0916821e-05 2.3300761e-11 1.8347415e-05 2.0547745e-08
 3.0557715e-08 3.0201118e-05 1.0867043e-05 1.7877718e-11 5.4952165e-05
 1.1226086e-04 1.2681380e-08 2.9767676e-05 1.9851532e-09 2.6213609e-10
 3.9834290e-06 2.0139529e-11 9.8867130e-01 3.0796912e-06 3.7702608e-05
 2.4722696e-05 4.0641134e-03 3.3210296e-11 2.5840070e-09 2.2608686e-08
 3.9197425e-03 1.9894794e-04 1.4665462e-09]
[5.5961555e-04 2.1230728e-04 6.5521184e-05 1.3770133e-03 2.6502721e-06
 6.2558865e-05 2.1587253e-05 3.2169548e-05 9.7282082e-06 1.0271845e-08
 2.3448513e-06 7.5479331e-03 5.9699127e-04 5.7098398e-04 2.5498203e-03
 3.2268533e-06 1.4232879e-06 1.2478259e-03 1.3927416e-03 1.8456597e-02
 5.0390190e-05 2.0621612e-04 1.4276411e-02 1.3742354e-03 3.1871904e-02
 1.0515331e-05 1.0026778e-05 2.3401879e-05 8.2921946e-01 2.3764003e-02
 9.0137229e-04 3.9504236e-04 2.3469769e-03 9.5825986e-04 6.2752410e-04
 2.8240928e-04 5.8417924e-02 5.5097759e-04]
[1.5490656e-05 8.4107065e-01 2.9412879e-06 4.8297955e-04 1.4315043e-03
 2.4666459e-08 1.8652189e-06 4.8629223e-05 1.0186125e-07 2.2354795e-11
 5.2547009e-08 7.7686382e-05 4.7671685e-07 1.5534304e-06 3.4100347e-04
 7.8520330e-08 5.1661596e-06 8.3259598e-05 1.5916283e-06 1.1774205e-03
 2.6860549e-05 1.3255794e-04 1.3440462e-04 1.9762690e-05 3.4750503e-06
 6.7650069e-07 1.1195696e-06 6.0791274e-07 4.0200267e-02 9.7208790e-02
 1.5461291e-06 9.0712355e-04 2.9047530e-03 8.0133267e-03 4.6643237e-07
 3.3107644e-03 2.0444477e-03 3.4666547e-04]
[5.7911143e-07 3.1173604e-09 7.7724714e-08 9.9315903e-06 3.8771453e-10
 2.3030147e-07 3.9083804e-03 8.7864882e-01 1.3242251e-07 6.5546947e-12
 8.0218889e-02 6.4948948e-09 4.3156123e-09 2.0879263e-04 2.9807404e-07
 5.2718288e-09 5.8943319e-06 9.5684618e-07 5.1894631e-09 1.3813846e-04
 4.1819839e-03 1.3916023e-05 8.0722741e-05 7.7373011e-07 2.3281405e-07
 1.9143251e-04 4.3448170e-09 3.8739195e-04 3.4708803e-06 2.3912774e-04
 2.1572837e-06 3.1756170e-02 2.3174699e-07 7.5981140e-12 3.8694214e-08
 3.6926910e-09 1.0593827e-06 8.6686015e-08]
[3.7796147e-10 1.0353604e-14 1.3145818e-15 4.6997300e-16 3.1677450e-15
 5.3479395e-11 3.8671462e-12 2.2345178e-10 2.2041494e-11 4.6821050e-23
 1.3888402e-12 3.8840463e-15 2.2977023e-16 2.7862938e-12 7.7501788e-10
 9.9997056e-01 1.6101770e-19 6.6754451e-09 2.6112146e-18 7.2323054e-09
 4.1005502e-10 1.6425466e-14 2.1824942e-09 3.0471824e-14 8.8795437e-17
 2.4562833e-13 1.7769550e-14 2.9494475e-05 4.6441002e-08 6.3597197e-11
 1.2951290e-16 9.9564523e-11 6.8725787e-14 2.7118597e-14 1.3509669e-11
 1.6141919e-09 7.4947611e-13 3.8092098e-09]
[3.26880578e-10 4.75866497e-01 2.22010622e-05 8.33631083e-02
 9.38955043e-03 4.14533901e-07 1.40379220e-01 2.73376287e-07
 3.89412307e-05 1.39493450e-09 3.65196769e-07 1.95658334e-09
 5.81768461e-07 6.96511426e-09 3.29160449e-10 4.77904244e-11
 1.32015239e-05 9.38605353e-06 1.94373683e-06 4.89754075e-06
 1.26650484e-04 4.18383195e-07 1.18513599e-04 7.19533808e-11
 1.39381515e-03 1.14446939e-05 2.05552151e-05 1.88829503e-07
 4.56670328e-08 2.17103425e-05 4.12386982e-03 1.80242569e-05
 2.76819974e-01 8.13366193e-03 1.19200966e-04 3.22045366e-07
 9.24763697e-07 4.77783313e-10]
[1.6950793e-04 1.9881627e-05 3.1757406e-06 5.9100613e-04 2.5552057e-04
 1.2172878e-02 5.4596586e-04 3.1951067e-06 1.2788279e-07 4.7413046e-11
 2.0236359e-09 1.2014428e-05 9.9418576e-05 4.3959943e-05 2.6500144e-04
 3.1624051e-05 1.7882486e-07 1.2412296e-07 9.2859751e-01 4.6596192e-03
 5.5771288e-06 2.8636330e-04 1.4336010e-03 4.0813971e-02 4.8004258e-03
 8.8559182e-06 3.4289187e-04 1.3629025e-03 2.7886392e-05 7.3478070e-05
 9.8458042e-07 8.7192653e-05 4.2296692e-06 9.6406620e-06 3.1919566e-03
 1.0098163e-05 3.7252041e-05 3.1908454e-05]
[3.52148572e-03 1.06601774e-05 3.12327938e-06 2.79987103e-06
 3.95633833e-04 8.23866669e-03 1.03607739e-03 1.56483225e-06
 1.86822504e-07 6.35341835e-10 5.23761789e-09 4.22708382e-07
 2.25141086e-02 4.32893012e-06 4.75194101e-05 2.31352933e-02
 1.07343934e-09 3.78767231e-06 6.44601285e-02 1.12519905e-04
 4.66918937e-05 4.10001054e-02 2.95852840e-01 4.96920850e-03
 4.98558453e-04 2.60516890e-06 3.29726636e-02 9.14167249e-05
 4.70092177e-01 5.58723044e-03 2.80672316e-06 2.63013761e-04
 5.34947321e-04 1.02023923e-05 2.00716741e-02 3.32556192e-05
 3.90887540e-03 5.73327939e-04]
[7.85272368e-06 3.77195720e-05 3.23448726e-03 2.23074034e-02
 4.83652428e-02 7.90332258e-02 1.54039906e-02 1.46152308e-06
 3.09449568e-08 5.35522054e-15 2.08924295e-10 3.77575225e-06
 1.92612674e-07 9.09801031e-07 6.71038742e-06 4.82607516e-04
 3.93607752e-06 1.19276156e-04 3.35499585e-01 2.66849133e-03
 2.88679800e-08 2.42936611e-02 3.08686681e-03 2.15485081e-01
 2.08161815e-04 5.02775838e-05 5.00464626e-02 2.48549483e-03
 6.67769928e-05 2.92200275e-04 3.92466597e-03 2.19677931e-05
 9.60622132e-02 8.80518705e-02 4.14384296e-03 6.57461293e-04
 3.94535484e-03 7.43326609e-07]
[2.38451219e-04 2.04616170e-02 2.96380487e-04 5.38613567e-05
 4.36948671e-04 1.02691512e-04 1.09542298e-05 4.55636036e-05
 3.09191660e-06 1.52431145e-09 1.40723989e-06 2.40996396e-05
 5.23826293e-06 2.58969544e-06 6.22568314e-06 3.47782066e-06
 2.10991915e-04 5.37513697e-04 3.68437468e-05 2.84013944e-03
 4.98756947e-07 6.06359099e-05 2.39693816e-03 2.57639203e-05
 1.67458085e-03 1.88504746e-05 1.82902222e-05 1.07354586e-04
 4.10671756e-02 1.28044738e-02 6.85157254e-03 5.69715677e-03
 1.67799473e-03 1.85500786e-01 2.87483260e-03 3.55967253e-01
 3.57190102e-01 7.47689628e-04]
[1.2514227e-11 2.2937834e-06 4.6556856e-08 1.2994187e-07 4.1977504e-08
 4.2496880e-15 1.8607162e-12 1.7069523e-15 6.8887442e-01 9.8096221e-21
 9.3123285e-13 2.2871734e-21 1.1496895e-22 8.9114810e-13 2.0602594e-14
 1.3071136e-16 7.5801599e-13 3.3908631e-07 1.1643508e-12 1.2706905e-06
 1.8520704e-11 2.8714652e-19 1.5095129e-18 4.2180765e-17 3.0476821e-19
 3.9195160e-19 4.6419910e-17 5.0430617e-18 1.2909519e-12 8.1557777e-10
 2.1338299e-16 3.1112131e-01 2.5708757e-10 3.4274086e-13 1.1929255e-07
 1.0049849e-14 2.4112270e-12 2.8128143e-14]
[1.0291627e-04 5.9238148e-01 5.1555614e-04 7.3515740e-03 5.4437667e-04
 1.3327744e-04 6.2684771e-03 2.8493509e-06 5.8595673e-03 3.9134666e-06
 1.0518483e-05 8.9060057e-07 4.2437032e-04 3.2793046e-06 2.5029979e-07
 3.6628791e-07 1.2111618e-05 6.2136714e-05 2.5651853e-03 1.1257888e-03
 4.9743569e-03 3.8206972e-06 4.4883825e-03 1.0654204e-06 2.7812794e-01
 2.9516038e-03 1.3796965e-03 2.0321635e-05 4.2650138e-04 5.4742717e-03
 3.6641335e-04 2.1229988e-02 3.7651095e-03 6.9976813e-05 5.9307657e-02
 8.8355482e-06 3.1419102e-05 3.6908136e-06]
[7.6369050e-10 3.4631008e-16 5.9633882e-12 1.8067789e-11 4.2181063e-12
 2.5989004e-05 1.9192431e-10 1.2176315e-11 1.7817823e-15 6.9858620e-18
 4.2048578e-17 7.1806825e-14 1.2284637e-09 7.4574749e-11 2.8796984e-07
 9.9997365e-01 3.3281534e-19 4.9095572e-10 1.6368709e-12 3.6149830e-09
 3.7657483e-16 7.8099523e-12 9.7371083e-11 2.2813257e-08 1.4596346e-14
 7.5984988e-15 6.8767847e-10 2.1362581e-09 1.2499006e-09 6.5829541e-15
 2.7905219e-18 1.8932737e-12 1.0779959e-12 6.7612717e-12 5.6171092e-11
 1.5263863e-12 2.0756671e-14 1.2959347e-07]
[1.22337614e-03 5.75288245e-03 1.97551763e-05 6.85787643e-04
 2.13991257e-06 2.45697389e-04 5.38435951e-02 3.96132976e-01
 1.32854111e-04 7.64382654e-04 2.35927433e-01 1.00443813e-07
 2.28205536e-05 3.75983655e-05 8.44624719e-06 3.62716928e-05
 3.52542358e-03 1.76365182e-04 7.33145207e-05 2.98323830e-05
 1.61989808e-01 5.80924316e-05 2.15271600e-02 1.34366774e-05
 1.40887287e-05 2.71728914e-02 3.66455151e-06 1.63465887e-02
 7.64396827e-05 3.92578095e-02 3.07209470e-04 3.44111659e-02
 1.01065689e-05 1.21821029e-06 4.32922134e-05 1.25363695e-05
 9.05960333e-05 2.27857581e-05]
[1.2512203e-09 4.9732101e-08 1.6459760e-12 5.3408482e-13 2.8756904e-07
 2.1727652e-10 4.2275992e-11 2.2187507e-08 1.4168593e-12 3.5990004e-18
 5.7425070e-10 2.4542965e-10 5.6146452e-16 6.8138828e-10 8.7524562e-13
 5.3655424e-11 4.6090958e-05 3.3472915e-08 4.2699986e-11 1.6154115e-07
 6.6169986e-11 4.1886782e-08 3.2883284e-07 2.8990155e-09 5.0955568e-12
 2.4174668e-07 3.0402975e-10 9.8590981e-06 3.9112535e-08 3.3680256e-04
 8.2827783e-06 1.2467020e-06 2.2120110e-08 2.3659488e-06 4.3715800e-09
 9.9939644e-01 1.9698011e-04 6.1932019e-07]
[7.3482638e-09 3.3917732e-16 6.7223855e-15 4.2454977e-09 8.8320367e-13
 7.7404411e-12 5.2852020e-08 2.2834902e-10 1.0291118e-11 1.4029552e-19
 1.0101943e-12 3.2715718e-07 6.2440350e-08 9.6199685e-01 3.4180574e-02
 2.6330887e-04 1.0879519e-19 1.9796774e-11 4.4383825e-14 2.4992772e-03
 1.0483782e-03 6.4220379e-11 8.3493404e-08 2.3541481e-06 7.8045393e-13
 1.9284760e-12 1.6498932e-09 3.1763593e-06 9.5495686e-08 1.7173003e-09
 2.2551016e-17 1.9682926e-10 1.2789909e-10 1.0519731e-17 1.3691544e-08
 1.6813778e-14 9.8601764e-14 5.4187949e-06]
[3.0252245e-11 4.6952624e-05 3.4900717e-04 6.5792090e-04 3.3473434e-06
 2.5565182e-06 9.1597415e-04 5.0448220e-06 5.1520281e-03 5.4753673e-13
 3.2547985e-07 7.8614801e-07 3.2789487e-06 6.7781208e-08 2.6891693e-09
 4.1760401e-11 3.0319935e-08 8.7657127e-06 1.5101473e-01 4.0430576e-04
 1.3129474e-03 1.2242305e-04 3.7357291e-05 5.8763944e-10 8.3980846e-01
 2.0858120e-09 7.3329936e-08 2.0673218e-05 1.0656645e-06 4.4496394e-07
 1.9303567e-05 9.3154085e-05 3.8685283e-07 2.9727133e-07 5.2128173e-09
 1.4286811e-09 1.8322200e-05 3.7207472e-12]
[3.84883651e-06 1.39018521e-03 1.20577276e-01 5.56671002e-04
 2.62767135e-04 6.30777106e-02 8.22777767e-03 2.63794195e-02
 2.15874123e-03 1.96723238e-09 5.52340225e-06 1.09325001e-05
 2.23270786e-06 6.67201675e-05 5.26011339e-04 8.37985681e-06
 3.31780012e-03 2.37339955e-05 1.17192119e-02 4.05757278e-01
 2.29945662e-03 4.33035232e-02 2.61873174e-02 5.27206669e-03
 1.62369199e-02 8.46133771e-05 2.38794019e-04 4.27782610e-02
 3.29700124e-04 7.56013021e-03 2.61531852e-04 2.09479362e-01
 5.38373133e-04 3.75623604e-05 8.30259669e-05 2.79914966e-05
 1.17423024e-03 3.48864451e-05]
[1.0935504e-06 1.8318300e-14 3.7757873e-14 7.8887591e-10 3.0056960e-10
 2.5218417e-17 1.0991346e-08 3.7474673e-11 5.4588719e-14 3.0358218e-26
 1.9102098e-09 2.6144319e-08 8.4477366e-15 2.6166761e-01 4.1013965e-07
 1.0620808e-04 9.7187042e-19 8.8997148e-03 2.6837965e-20 7.2023922e-01
 2.1835973e-05 1.4787534e-16 1.4407708e-07 1.1156853e-12 1.8674511e-17
 6.2406040e-14 2.2239880e-11 9.0558967e-03 8.5233616e-09 3.6783740e-06
 4.7576360e-14 7.4654628e-07 4.2017280e-08 3.4460849e-15 2.4947915e-06
 4.6788426e-09 6.2657460e-14 8.7294586e-07]
[3.59389105e-06 4.97962060e-10 1.26667062e-11 1.28265100e-07
 4.08879050e-12 8.37587999e-10 4.10727953e-04 6.63993955e-01
 6.41487929e-08 2.03029948e-09 3.30933750e-01 4.49722842e-10
 3.33461765e-11 3.64046864e-05 2.19664184e-06 2.06283559e-08
 1.06581204e-07 1.76652047e-05 1.72184100e-09 3.07433174e-06
 7.89898622e-05 4.36248326e-09 9.33401316e-06 3.62491992e-09
 1.43190043e-10 1.68818282e-03 4.90844240e-11 9.41740927e-06
 3.16446894e-05 2.61350605e-03 2.69413204e-06 1.60574331e-04
 8.15331713e-09 1.19600524e-10 1.67612280e-09 8.59890363e-08
 2.06288109e-06 1.77839252e-06]
[3.02242552e-05 3.91765423e-13 2.00785603e-11 9.41766753e-09
 2.67839895e-13 1.34511369e-11 7.51388143e-08 3.14359067e-06
 2.18199986e-10 8.31422726e-18 2.29940209e-08 3.97538514e-07
 2.47566456e-09 9.46207047e-01 2.25514956e-02 1.07393470e-02
 4.11459877e-19 2.36850392e-05 7.74236183e-16 1.29581168e-02
 1.09166210e-03 2.41887478e-12 1.91248728e-05 1.02020365e-08
 6.92704357e-14 2.38113085e-10 4.68908690e-09 3.76393460e-03
 2.39631557e-03 1.83213245e-07 7.79112614e-13 1.59189284e-08
 1.66783587e-10 1.41280149e-13 1.97440627e-07 1.60216951e-09
 3.26963838e-11 2.15007967e-04]
[2.1995668e-06 3.9063212e-03 2.9234821e-03 3.0190015e-04 1.0581523e-03
 2.7132739e-07 6.7153820e-08 4.8552356e-03 2.1092310e-08 5.2119923e-11
 5.6834197e-05 9.6518863e-03 3.1166710e-08 3.3542278e-07 2.2806675e-05
 8.1412459e-09 7.8164101e-01 2.0171623e-03 2.3821869e-10 3.9787916e-03
 1.8514307e-05 5.9007284e-06 2.2907066e-03 2.8733400e-06 2.0694687e-08
 3.0903667e-04 6.6946355e-09 4.4177586e-04 1.4631622e-03 5.9760674e-03
 3.6014164e-06 4.0890701e-02 3.8387199e-05 8.7750768e-03 3.8769402e-04
 1.2780540e-01 1.0820692e-03 9.2404567e-05]
[8.7443953e-03 5.0984442e-02 2.6216192e-04 1.5364033e-04 1.0792234e-05
 1.2005207e-03 1.9722786e-03 1.9460595e-06 8.1771972e-08 3.6888743e-08
 3.3342624e-07 1.0025068e-03 6.1813006e-03 8.5372747e-05 5.1486626e-04
 2.2020295e-05 1.7698317e-06 6.8334164e-03 7.6369839e-03 2.9855433e-03
